message_id,channel_name,channel_title,message_date,message_text,has_media,image_path,views,forwards
76,cheMed123,CheMed,2023-01-03T17:49:48+00:00,"በwww.chemeds.org መድሃኒትዎን የሚያዙበትን መንገድ የሚያሳይ tiktok ቪዲዮ።

👇👇👇👇👇👇👇👇👇👇👇
https://vm.tiktok.com/ZMFTkBoWk/",True,data\raw\images\cheMed123\76.jpg,355,1
75,cheMed123,CheMed,2023-01-03T05:48:34+00:00,✨በChe-Med የጥሪ ማዕከል 9798 ላይ ደውለው  በመመዝገብ በየወሩ የሚያስፈልግዎትን ኢንሱሊን ቤትዎ በር ድረስ ያስመጡ።,True,data\raw\images\cheMed123\75.jpg,1221,3
74,cheMed123,CheMed,2023-01-02T07:02:55+00:00,,True,data\raw\images\cheMed123\74.jpg,912,1
73,cheMed123,CheMed,2023-01-02T06:58:48+00:00,,True,,868,1
71,cheMed123,CheMed,2022-12-30T15:45:35+00:00,"Che-Med at Smart city symposium, National science museum.
 
Like share and subscribe our tiktok vlog.
👇👇👇👇👇👇👇👇👇👇👇👇👇
https://vm.tiktok.com/ZMFcHq5Xk/",True,data\raw\images\cheMed123\71.jpg,15051,4
70,cheMed123,CheMed,2022-12-28T17:02:08+00:00,"Buy you Power Plus supplement from Che-Med.

For more information please watch our tiktok video by pressing the link below.
👇👇👇👇👇👇👇👇👇👇👇👇👇
https://vm.tiktok.com/ZMFv4PRtp/",True,data\raw\images\cheMed123\70.jpg,399,1
67,cheMed123,CheMed,2022-12-28T06:31:50+00:00,"Order your Power plus Vitamin and mineral supplement from Che-Med.

Call center: 9798
Website: www.chemeds.org",True,data\raw\images\cheMed123\67.jpg,1106,6
64,cheMed123,CheMed,2022-12-27T17:06:32+00:00,"Che-Med

✨Che-Med የመድሀኒትና የህክምና እቃዎች  አፋላጊ እና አቅራቢ ድርጅት ነው፡፡ ከ100 በላይ አጋር ፋርማሲዎች ጋር በመተባበር መድሀኒቶችን ከአጋር ፋርማሲዎች ማሰባሰብ (Pharmaceutical product aggregation), መድሀኒት ፈልጎ ማግኘት(Matchmaking), እና ደንበኞች የፈለጉት ቦታ መድሀኒት/የህክምና እቃዎችን ማድረስ (Delivery) አገልግሎቶችን በቴክኖሎጂ በመታገዝ ይሰጣል፡፡  

✨ደንበኞች በዌብሳይታችን www.chemeds.org  ወይንም በጥሪ ማዕከላችን 9798 በመደወል ስለመድሃኒት መረጃ ማግኘት ይችላሉ፤ መድሃኒት ማዘዝ ይችላሉ አንዲሁም ስለጤናቸው አጠቃላይ የማማከር አገልግሎት ያገኛሉ፡፡

✨ወደ ቴሌግራም ግሩፓችን ለመቀላቀል ከታች ያለውን ሊንክ ይጫኑ።",True,data\raw\images\cheMed123\64.jpg,13682,10
62,cheMed123,CheMed,2022-12-25T15:46:05+00:00,"💥የምስራች ከChe-Med

።።።።።።Che-Med አስታዋሽ።።።።።።

Che-Med አስታዋሽ ለረጅም ጊዜ የሚወስዱትን እንደ የደም ግፊትና ስኳር ህመም መድሀኒቶች በየሳምንት፣ በየወሩ እንዲሁም በፈለጉት ጊዜ አስታውሶ በርዎ ድረስ ያመጣል።

ከታች ያለውን የTikTok ሊንክ በመጫን ስለአገልግሎታችን ይወቁ።

👇👇👇👇👇👇👇👇👇👇👇
https://vm.tiktok.com/ZMF7kJA7F/",True,,2002,5
60,cheMed123,CheMed,2022-12-23T06:26:15+00:00,"ቀጠሮ ያስይዙ!
በ ጥሪ ማዕከላችን 9798 በመደወል የዕንቅርት ህመም መቆጣጠርያ መድሃኒት በየወሩ ለማስመጣት Che-Med ላይ ይመዝገቡ። እኛ ወሩን ጠብቀን መድሃኒትዎን በርዎ ድረስ እናደርሳለን።

Che-Med is the best way to find your meds!

*****
Follow our telegram channel
https://t.me/CheMed123
👆👆👆👆👆👆👆👆👆",True,data\raw\images\cheMed123\60.jpg,368,0
59,cheMed123,CheMed,2022-12-22T06:40:25+00:00,"ቀጠሮ ያስይዙ!
በ ጥሪ ማዕከላችን 9798 በመደወል የግፊት መድሃኒትዎን በየወሩ ለማስመጣት Che-Med ላይ ይመዝገቡ። እኛ ወሩን ጠብቀን መድሃኒትዎን በርዎ ድረስ እናደርሳለን።

Che-Med is the best way to find your meds!

*****
Follow our telegram channel
https://t.me/CheMed123
👆👆👆👆👆👆👆👆👆",True,data\raw\images\cheMed123\59.jpg,7399,11
58,cheMed123,CheMed,2022-12-22T03:11:26+00:00,"www.chemeds.org መድሀኒትዎን ለማግኘት ዘመናዊው መንገድ ነው፡፡ በድረገጻችን አማካኝነት መድኃኒትዎን ከፈለጉት ቦታ ይዘዙ ያሉበት ቦታ መድሃኒትዎን እናደርስልዎታለን፡፡

በተጨማሪም በጥሪ ማዕከላችን 9798 በመደወል ስለመድሃኒት መረጃ ይጠይቁ፤ መድሃኒት ይዘዙ  ስለጤናዎ በሐኪሞች የታገዘ የማማከር አገልግሎት ያግኙ፡፡",True,data\raw\images\cheMed123\58.jpg,369,1
57,cheMed123,CheMed,2022-12-21T15:13:27+00:00,"Please follow our tiktok channel
https://vm.tiktok.com/ZMFnaVcq2/",True,,1283,5
56,cheMed123,CheMed,2022-12-20T17:25:05+00:00,,True,data\raw\images\cheMed123\56.jpg,1234,6
55,cheMed123,CheMed,2022-12-20T11:28:59+00:00,"Order Scotts for your children from Che-Med. We will bring to you within 30 minutes.

For additional info:
                     Call us at_9798",True,data\raw\images\cheMed123\55.jpg,2069,12
53,cheMed123,CheMed,2022-12-20T07:41:33+00:00,,True,data\raw\images\cheMed123\53.jpg,388,0
52,cheMed123,CheMed,2022-12-16T12:21:01+00:00,"The First pharmacy in Addis Ababa

In the early 20th century, Paul Merab (real name, Petre Merabishvili) was the personal physician of Emperor Menelik II and opened the very first pharmacy in Addis. He was born in 1876 in Ude, South Georgia in a Roman Catholic community.

In 1910 Paul Merab founded the first pharmacy in Addis Ababa which he called Pharmacies de la Georgie (after the country of his birth).",True,data\raw\images\cheMed123\52.jpg,1148,4
51,cheMed123,CheMed,2022-12-15T06:16:41+00:00,"https://vm.tiktok.com/ZMFs2H4ym/

Like and follow our tiktok channel.",True,,1048,3
50,cheMed123,CheMed,2022-12-13T05:55:18+00:00,"በየወሩ ሚታዘዝልዎትን አስፕሪን መንገላታት ሳይጠበቅብዎት ከChe-Med ይዘዙ።

ለተጨማሪ መረጃ፡
በጥሪ ማዕከላችን 9798 ወይም
www.chemeds.org ያግኙን።",True,data\raw\images\cheMed123\50.jpg,973,2
49,cheMed123,CheMed,2022-12-09T12:28:53+00:00,"በChe-Med የመድሃኒት መረጃ ማዕከል 9798 በመደውል መድሃኒትዎን ይዘዙ። በተጨማሪም ስለጤናዎ መረጃ ይጠይቁ። 

እኛ በ30 ደቂቃ መድሃኒትዎን እናደርሳለን።

📞9798

Join our telegram channel to join our Che-Med community.
https://t.me/CheMed123",True,data\raw\images\cheMed123\49.jpg,3373,10
48,cheMed123,CheMed,2022-12-09T04:09:49+00:00,"Che-Med ዛሬ Dec 9,2022 በተለያዩ የFM ጣቢያዎች ራሱን ያስተዋውቃል ።

በዚህም ከሚሠጣቸው አገልግሎቶች በተጨማሪ ስራ ስለጀመረው አዲሱ የመድሃኒት መረጃ የጥሪ ማዕከላችን 9798 ሲያበስር ደስታ ይሠማዋል።",True,data\raw\images\cheMed123\48.jpg,904,1
46,cheMed123,CheMed,2022-12-07T06:43:48+00:00,"Che-Med is the best way to find your meds.
www.chemeds.org
Call center_ 9798",True,data\raw\images\cheMed123\46.jpg,894,4
45,cheMed123,CheMed,2022-12-05T05:57:22+00:00,"Antibiotics are the cure for every disease!
You may have heard the misconception that antibiotics are a cure-all - but this is simply not true.

facts
Antibiotics only help bacterial infections.

Most illnesses such as the common cold and sore throat are caused by viruses that do not respond to antibiotics.",True,data\raw\images\cheMed123\45.jpg,932,2
44,cheMed123,CheMed,2022-12-04T12:35:18+00:00,,True,data\raw\images\cheMed123\44.jpg,369,0
43,cheMed123,CheMed,2022-12-02T13:44:41+00:00,"የChe-Med የመድሃኒት መረጃ ማዕከል በቅርብ ቀን!

www.chemeds.org
0912603463",True,data\raw\images\cheMed123\43.jpg,930,4
41,cheMed123,CheMed,2022-12-02T06:06:12+00:00,"Order your Antipains from Che-Med. It will be delivered to you with in 30 minutes.
www.chemeds.org
+251912603463",True,data\raw\images\cheMed123\41.jpg,877,3
40,cheMed123,CheMed,2022-12-01T06:47:22+00:00,"በChe-Med መድሃትዎን በማዘዝ ረጅም ሰልፍ በመሰለፍ የሚያባክኑትን ጊዜና ጉልበት ያስቀሩ!
ለተጨማሪ መረጃ 
www.chemeds.org 
+251912603463
ይደውሉ ይዘዙን። ባሉበት ቦታ እናደርሳለን።",True,data\raw\images\cheMed123\40.jpg,821,5
39,cheMed123,CheMed,2022-11-30T06:31:44+00:00,"ራሴን በጣም ስላመመኝ ቶሎ እንዲሻለኝ አራት ፓራሴታሞል በአንድ ጊዜ ዋጥኩበት!
እንደዚህ ያሉ አባባሎች በአካባቢያችን የተለመዱ ናቸው።
ጠንከር ያለ ህመም ሲኖር ከማዘዣ ውጪ የሚገዙ የህመም ማስታገሻ መድሃኒቶችን ፋርማሲስቶች ከመከርዎ መጠን በላይ መውሰድ ጎጂ ላይመስልዎ ይችላል። 
እውነታው ግን እነዚህ የህመም ማስታገሻ መድሃኒቶች ከመጠን በላይ ከተወሰዱ ለጤና ጎጂ ሊሆኑ ይችላሉ።
በፋርማሲስቶች የሚመከረው የመድሃኒት መጠን በጥንቃቄና በሳይንቲፊክ ምርምር ለሰውነታችን በቂ መሆኑ የተረጋገጠ ነወ።
ሆኖም ከማዘዣ ውጪ የሚገዙ የህመም ማስታገሻ መድሃኒቶችን ከመጠን በላይ መውሰድ ከጥቅሙ ይልቅ ለመድሃኒቶች የጎንዮሽ ጉዳት ብሎም ለከፋ ህመም ሊዳርጉን ይችላሉ።
ነገር ግን ከማዘዣ ውጪ የሚገዙ የህመም ማስታገሻ መድሃኒቶችን ወስደው የህመም ስሜትዎ ካልቀነሰ በተለያዩ ምክንያቶች ሊሆን ስለሚችል የሚወስዱትን የመድሃኒት መጠን ከመጨመርዎ በፊት የጤና ባለሙያ ማማከር ብልህነት ነው።

ለተጨማሪ መረጃ
www.chemeds.org
+251912603463",True,data\raw\images\cheMed123\39.jpg,817,1
38,cheMed123,CheMed,2022-11-29T07:43:06+00:00,"የኢንሱሊን ሲሪንጅ በቅናሽ ከChe-Med ይዘዙ። ካሉበት ቦታ ሆነው ይዘዙ ያሉበት ቦታ እናደርስልዎታለን።

www.chemeds.org
+251912603463",True,data\raw\images\cheMed123\38.jpg,1170,10
34,cheMed123,CheMed,2022-11-22T08:15:47+00:00,"ለተሟላ የተመጣጠነ ምግብ ፍላጎትዎ Ensure Vanilla Supplements

ከ20 በላይ አጥንት ለማጠንከር፣ ጡንቻዎችን ለማዳበር እና የበሽታ መከላከያ አቅም ለማሳደግ የሚረዱ ንጥረነገሮች የበለጸገ

በተመጣጣኝ ዋጋ ከ CheMed 

ለተጨማሪ መረጃ 
www.chemeds.org 
+251 91 260 3463

ይደውሉ... ይዘዙን... ያሉበት ቦታ እናደርሳለን",True,data\raw\images\cheMed123\34.jpg,446,1
33,cheMed123,CheMed,2022-11-15T11:51:16+00:00,"ቫይታሚን ሲ ለሰውነውታችን በጣም አስፈላጊ ብዙ የጤና ጠቀሜታዎች የሚሰጥ ንጥረ ነገር ነው፡፡ 

NAT C የበሽታ መከላከል አቅምን የሚያጎለብት ብቻ ሳይሆን ጤናማ ቆዳ፣ ጠንካራ ድድ እና ጡንቻዎችን እንዲኖረን ያግዛል። 

በተመጣጣኝ ዋጋ ከ CheMed 

ለተጨማሪ መረጃ 
www.chemeds.org 
+251 91 260 3463

ይደውሉ... ይዘዙን... ያሉበት ቦታ እናደርሳለን",True,data\raw\images\cheMed123\33.jpg,1053,3
32,cheMed123,CheMed,2022-11-15T08:17:41+00:00,,True,data\raw\images\cheMed123\32.jpg,399,1
31,cheMed123,CheMed,2022-11-15T05:24:41+00:00,"መድሀኒት ቤትዎ ድረስ! 

መድሀኒት በመፈለግ ጊዜዎንና ጉልበትዎን አያባክኑ:: ድረገጻችንን በመጠቀም መድኃኒት ከፈለጉት ቦታ ይዘዙ ያሉበት ቦታ እናደርስልዎታለን፡፡ 

30 ደቂቃ፡ በሃኪም የታዘዘልዎትን መድሃኒት ቤትዎ
ለማድረሰ የሚፈጅብን ጊዜ ነው፡፡ 

www.chemeds.org 
+251912603463 

The delivery fee is fixed at 100 ETB",True,data\raw\images\cheMed123\31.jpg,376,0
30,cheMed123,CheMed,2022-11-09T08:53:25+00:00,"የ24 ሰዓት የመድሀኒት ዴሊቨሪ አገልግሎት ከ CheMed

www.chemeds.org
0912603463",True,data\raw\images\cheMed123\30.jpg,437,1
29,cheMed123,CheMed,2022-10-29T20:26:28+00:00,,True,data\raw\images\cheMed123\29.jpg,533,2
27,cheMed123,CheMed,2022-10-28T09:15:09+00:00,"ለተሟላ የተመጣጠነ ምግብ ፍላጎትዎ Ensure Vanilla Supplements

ከ20 በላይ አጥንት ለማጠንከር፣ ጡንቻዎችን ለማዳበር እና የበሽታ መከላከያ አቅም ለማሳደግ የሚረዱ ንጥረነገሮች የበለጸገ

በተመጣጣኝ ዋጋ ከ CheMed 

ለተጨማሪ መረጃ 
www.chemeds.org 
+251 91 260 3463

ይደውሉ... ይዘዙን... ያሉበት ቦታ እናደርሳለን",True,data\raw\images\cheMed123\27.jpg,510,2
26,cheMed123,CheMed,2022-10-28T06:49:36+00:00,"ለጤና ባለሙያዎች የቀረበ  አብሮ የመስራት ጥሪ

ታካሚዎች በየቀኑ በጤና ባለሙያ የታዘዙላቸዉን መድሀኒት ለማግኘት ብዙ ችግሮችን ይጋፈጣሉ፡፡

ከ CheMed ጋር አብሮ በመስራት ታካሚዎችዎ መድሀኒት በቀላሉ እንዲያገኙ ያግዙ፡፡

የቀረበዉን ፎርም በመሙላት ይመዝገቡ የቢዝነስ አጋር ይሁኑ፡፡ 
https://forms.gle/FDWbwkYaW4dz21yo7",True,data\raw\images\cheMed123\26.jpg,1641,14
25,cheMed123,CheMed,2022-10-24T09:34:19+00:00,"የደም ኦክስጅን መጠን መለኪያ መሳሪያዎች በቅናሽ ዋጋ አቅርበንልዎታል፡፡ 

ለተጨማሪ መረጃ 
www.chemeds.org 
+251912603463

ይደውሉ... ይዘዙን... ባሉበት ቦታ እናደርሳለን",True,data\raw\images\cheMed123\25.jpg,1315,4
23,cheMed123,CheMed,2022-10-20T12:24:01+00:00,"የስኳር መጠንዎ ስንት ነው?  

የደም ውስጥ የስኳር መጠንዎን በቤትዎ ይለኩ ፣ ይከታተሉ ፣ ጤናዎን ይጠብቁ፡፡ 

ባቀረብንልዎ ቅናሽ በመጠቀም የራስዎን እና የቤተሰብዎን የስኳር መጠን በቅርበት ይከታተሉ።

www.chemeds.org
+251 91 260 3463",True,data\raw\images\cheMed123\23.jpg,569,2
22,cheMed123,CheMed,2022-10-18T07:57:36+00:00,"በቤት ውስጥ የደም ግፊት መጠን መለካትና ለውጦችን በመመዝገብ መከታተል የህክምና ባለሙያዎች በቀላሉ መረጃ ላይ ተመስርተው የመድሃኒትዎን መጠን ለማስተካከል ወይም  ለመለወጥ እንዲወስኑ ይረዳል።

ባቀረብንልዎ ቅናሽ በመጠቀም የራስዎን እና የቤተሰብዎን የደም ግፊት መጠን በየቀኑ ይከታተሉ።


www.chemeds.org
+251912603463",True,data\raw\images\cheMed123\22.jpg,522,1
21,cheMed123,CheMed,2022-10-17T14:02:40+00:00,በሀኪም የታዘዙ መድሀኒቶች፤ ያለሀኪም ትእዛዝ የሚሸጡ የህመም ማስታገሻ መድሀኒቶች፡ ሰውነት ለመገንባት/ ለማዳበር የሚረዱ መድሀኒቶች፡እንዲሁም እንደ ስኳር መጠን መለኪያ ያሉ የህክምና መሳሪያዎችን በሰከንዶች ፍጥነት በስልክዎ ርቀት እናገኝልዎታለን፡፡ የመድሀኒቱን ስሪት፤ ሀገር፤ ዋጋ አማርጠው ማዘዝ ይችላሉ፡፡,True,data\raw\images\cheMed123\21.jpg,456,1
20,cheMed123,CheMed,2022-10-12T14:14:52+00:00,"“ከነማ ፋርማሲዎች ድርጅት እና ክፍያ ፋይናንሺያል ቴክኖሎጂስ ኃ.የተ.የግ.ማ፡ የመድኃኒት ዘርፍ ዲጂታላይዜሽን አጋርነት ተፈራረሙ”

የክፍያ ፋይናንሺያል ቴክኖሎጂስ እና ከነማ ፋርማሲዎች ድርጅት በሚከተሉት ነጥቦች ላይ በትብብር ለመስራት የጋራ መግባቢያ ሰነድ ተፈራርመዋል፡፡ ይህ ትብብር፤

1. ከነማ ፋርማሲዎች ድርጅትን የኢንቬንቶሪና የንብረት አስተዳደር ስርዓቱን ዲጂታል ለማድረግ የሚያደርገውን ጥረት ለማገዝ፣
2. የመድሃኒት ግዢ ሂደትን በማዘመን በመረጃ ላይ እና በፍላጎት ላይ የተመሰረተ ለማድረግ;
3. የዲጂታል መድሃኒት ግብይትና ዴሊቨሪን የሚያሳልጥ መተግበሪያን ማቅረብን ያካትታል፡፡

ይህ አጋርነት ከነማ ፋርማሲዎችዎች ድርጅትድርጅት የሚገኝበትን የለውጥ ሂደት የሚደግፍ እና ደንበኞች Chemed መተግበሪያን በመጠቀም ከከነማ ፋርማሲዎች በቀላሉ እና በተመቻቸ ሁኔታ መድሀኒቶችን እንዲያገኙ የሚያስችል ነው።",True,data\raw\images\cheMed123\20.jpg,692,3
19,cheMed123,CheMed,2022-10-12T14:14:19+00:00,"KENEMA PHARMACIES ENTERPRISE and CHEMED BY KIFIYA FINANCIALTECHNOLOGIES PLC: A partnership for pharmaceutical sector digitalization

We are excited to announce that Chemed, a subsidiary of Kifiya Finacial Technologies, is partnering up with Kenema Pharmacies Enterprise. Our collaboration will focus on the following;

1. Enhance Kenema's digitalization of its inventory and warehouse management system;
2. Make medication purchase data-driven and need-based;
3. Provide a digital medication matchmaking and delivery platform;

This partnership will boost Kenema's current reforms and enable an alternative platform for clients to access medications from Kenema easily and conveniently.'",True,data\raw\images\cheMed123\19.jpg,724,6
18,cheMed123,CheMed,2022-10-06T09:23:46+00:00,"በቀን ሁለት ጊዜ፣ ሶስት ጊዜ ወይም አራት ጊዜ መድሃኒት ሲታዘዝልን አንዴት መዉሰድ ይኖርብናል? 


www.chemeds.org 
0912603463",True,data\raw\images\cheMed123\18.jpg,474,3
17,cheMed123,CheMed,2022-10-03T05:16:30+00:00,"መድሀኒት ቤትዎ ድረስ! 

መድሀኒት በመፈለግ ጊዜዎንና ጉልበትዎን አያባክኑ:: ድረገጻችንን በመጠቀም መድኃኒት ከፈለጉት ቦታ ይዘዙ ያሉበት ቦታ እናደርስልዎታለን፡፡ 

30 ደቂቃ፡ በሃኪም የታዘዘልዎትን መድሃኒት ቤትዎ
ለማድረሰ የሚፈጅብን ጊዜ ነው፡፡ 

www.chemeds.org 
+251912603463 

The delivery fee is fixed at 100 ETB",True,data\raw\images\cheMed123\17.jpg,503,3
15,cheMed123,CheMed,2022-09-30T07:33:42+00:00,"For more information contact our pharmacists at 0912603463

You can still schedule orders and get information about medications.",True,data\raw\images\cheMed123\15.jpg,480,1
14,cheMed123,CheMed,2022-09-28T05:45:31+00:00,"CheMed
#አፋላጊ
#አድራሽ
#አስታዋሽ

www.chemeds.org
+2519603463",True,data\raw\images\cheMed123\14.jpg,498,2
